round,accuracy
1,82.4700
2,91.4400
3,93.3600
4,93.6000
5,94.4000
6,94.9900
7,94.5700
8,95.5300
9,96.2500
10,96.3200
11,96.6300
12,96.2100
13,96.5300
14,96.8400
15,96.9700
16,96.5700
17,97.2700
18,97.1300
19,97.2800
20,97.1700
21,97.3400
22,97.1000
23,97.3100
24,97.3000
25,97.2700
26,97.1900
27,97.4600
28,97.5500
29,97.8700
30,97.8300
31,97.8600
32,97.9800
33,97.7900
34,97.8400
35,98.1100
36,97.7100
37,98.2200
38,98.0000
39,98.1800
40,98.3500
41,98.2900
42,98.1100
43,98.2500
